LSOA Code,LSOA Name,Borough,Total_Crime_Count,Population,Crime_Rate
E01001860,Hammersmith and Fulham 006B,E09000013,268,1710,156.7251461988304
E01001861,Hammersmith and Fulham 006C,E09000013,138,1405,98.22064056939502
E01001862,Hammersmith and Fulham 005A,E09000013,150,1759,85.27572484366117
E01001863,Hammersmith and Fulham 006D,E09000013,115,1411,81.50248051027641
E01001864,Hammersmith and Fulham 006E,E09000013,106,1514,70.01321003963012
E01001865,Hammersmith and Fulham 008B,E09000013,96,1585,60.56782334384858
E01001866,Hammersmith and Fulham 012A,E09000013,144,1505,95.68106312292359
E01001867,Hammersmith and Fulham 012B,E09000013,58,1136,51.056338028169016
E01001868,Hammersmith and Fulham 012C,E09000013,119,1261,94.36954797779539
E01001869,Hammersmith and Fulham 010D,E09000013,198,1353,146.34146341463415
E01001870,Hammersmith and Fulham 012D,E09000013,121,1687,71.72495554238293
E01001871,Hammersmith and Fulham 012E,E09000013,96,1515,63.366336633663366
E01001872,Hammersmith and Fulham 012F,E09000013,82,1361,60.24981631153563
E01001873,Hammersmith and Fulham 010E,E09000013,92,1502,61.251664447403456
E01001875,Hammersmith and Fulham 001B,E09000013,190,1835,103.54223433242507
E01001876,Hammersmith and Fulham 001C,E09000013,285,2372,120.15177065767286
E01001877,Hammersmith and Fulham 001D,E09000013,193,1360,141.91176470588235
E01001878,Hammersmith and Fulham 001E,E09000013,125,1618,77.25587144622992
E01001879,Hammersmith and Fulham 019A,E09000013,118,1451,81.32322536181944
E01001880,Hammersmith and Fulham 017A,E09000013,148,1468,100.8174386920981
E01001881,Hammersmith and Fulham 017B,E09000013,260,1876,138.59275053304904
E01001882,Hammersmith and Fulham 017C,E09000013,131,1644,79.68369829683698
E01001883,Hammersmith and Fulham 017D,E09000013,110,1869,58.85500267522739
E01001884,Hammersmith and Fulham 017E,E09000013,254,1800,141.11111111111111
E01001885,Hammersmith and Fulham 015A,E09000013,106,1276,83.07210031347962
E01001886,Hammersmith and Fulham 016A,E09000013,130,1523,85.35784635587656
E01001887,Hammersmith and Fulham 016B,E09000013,104,1458,71.33058984910836
E01001888,Hammersmith and Fulham 018A,E09000013,81,1551,52.22437137330754
E01001889,Hammersmith and Fulham 014A,E09000013,111,1389,79.91360691144708
E01001890,Hammersmith and Fulham 016C,E09000013,314,1714,183.19719953325554
E01001891,Hammersmith and Fulham 018B,E09000013,211,2544,82.94025157232704
E01001892,Hammersmith and Fulham 016D,E09000013,107,1330,80.45112781954887
E01001893,Hammersmith and Fulham 013A,E09000013,133,1491,89.2018779342723
E01001894,Hammersmith and Fulham 013B,E09000013,327,1374,237.99126637554585
E01001895,Hammersmith and Fulham 009A,E09000013,124,1458,85.0480109739369
E01001896,Hammersmith and Fulham 009B,E09000013,128,1398,91.55937052932761
E01001897,Hammersmith and Fulham 009C,E09000013,91,1303,69.83883346124328
E01001898,Hammersmith and Fulham 013C,E09000013,872,2090,417.2248803827751
E01001899,Hammersmith and Fulham 013D,E09000013,571,1599,357.09818636647907
E01001900,Hammersmith and Fulham 013E,E09000013,212,1713,123.7594862813777
E01001901,Hammersmith and Fulham 019B,E09000013,81,1651,49.061175045427014
E01001902,Hammersmith and Fulham 019C,E09000013,90,1657,54.31502715751358
E01001903,Hammersmith and Fulham 019D,E09000013,139,1436,96.79665738161559
E01001904,Hammersmith and Fulham 022A,E09000013,83,1617,51.32962275819418
E01001905,Hammersmith and Fulham 022B,E09000013,77,1658,46.441495778045834
E01001906,Hammersmith and Fulham 022C,E09000013,69,1453,47.48795595320028
E01001907,Hammersmith and Fulham 022D,E09000013,57,1247,45.70970328789094
E01001908,Hammersmith and Fulham 015B,E09000013,118,1379,85.56925308194343
E01001909,Hammersmith and Fulham 015C,E09000013,88,1763,49.9149177538287
E01001910,Hammersmith and Fulham 014B,E09000013,98,1335,73.40823970037454
E01001911,Hammersmith and Fulham 015D,E09000013,112,1710,65.49707602339181
E01001912,Hammersmith and Fulham 015E,E09000013,166,1454,114.1678129298487
E01001913,Hammersmith and Fulham 014C,E09000013,118,1386,85.13708513708514
E01001914,Hammersmith and Fulham 014D,E09000013,161,1504,107.04787234042554
E01001915,Hammersmith and Fulham 024A,E09000013,161,1453,110.80523055746731
E01001916,Hammersmith and Fulham 024B,E09000013,58,1224,47.385620915032675
E01001917,Hammersmith and Fulham 018C,E09000013,78,1495,52.17391304347826
E01001918,Hammersmith and Fulham 018D,E09000013,75,1510,49.668874172185426
E01001919,Hammersmith and Fulham 018E,E09000013,47,1546,30.40103492884864
E01001920,Hammersmith and Fulham 020A,E09000013,297,1449,204.9689440993789
E01001921,Hammersmith and Fulham 020B,E09000013,140,1451,96.48518263266713
E01001922,Hammersmith and Fulham 020C,E09000013,131,1625,80.61538461538461
E01001923,Hammersmith and Fulham 020D,E09000013,105,1517,69.21555702043507
E01001924,Hammersmith and Fulham 020E,E09000013,74,1545,47.896440129449836
E01001925,Hammersmith and Fulham 025A,E09000013,109,1572,69.3384223918575
E01001926,Hammersmith and Fulham 024C,E09000013,68,1356,50.147492625368734
E01001927,Hammersmith and Fulham 008C,E09000013,66,1364,48.387096774193544
E01001928,Hammersmith and Fulham 011A,E09000013,134,1806,74.19712070874863
E01001929,Hammersmith and Fulham 009D,E09000013,102,1348,75.66765578635015
E01001930,Hammersmith and Fulham 008D,E09000013,123,1736,70.85253456221199
E01001931,Hammersmith and Fulham 011B,E09000013,86,1296,66.35802469135803
E01001932,Hammersmith and Fulham 011C,E09000013,325,1592,204.1457286432161
E01001933,Hammersmith and Fulham 011D,E09000013,133,1496,88.90374331550801
E01001934,Hammersmith and Fulham 025B,E09000013,114,1961,58.13360530341662
E01001935,Hammersmith and Fulham 023A,E09000013,150,2038,73.60157016683021
E01001937,Hammersmith and Fulham 025C,E09000013,105,1789,58.69200670765791
E01001938,Hammersmith and Fulham 025D,E09000013,98,1575,62.22222222222222
E01001940,Hammersmith and Fulham 005B,E09000013,177,1538,115.08452535760729
E01001941,Hammersmith and Fulham 005C,E09000013,421,1566,268.83780332056193
E01001942,Hammersmith and Fulham 005D,E09000013,180,1838,97.93253536452666
E01001943,Hammersmith and Fulham 004A,E09000013,1734,2263,766.2395050817498
E01001944,Hammersmith and Fulham 004B,E09000013,190,1680,113.0952380952381
E01001945,Hammersmith and Fulham 004C,E09000013,155,1665,93.09309309309309
E01001946,Hammersmith and Fulham 004D,E09000013,142,1877,75.65263718700054
E01001947,Hammersmith and Fulham 021A,E09000013,142,1417,100.21171489061398
E01001948,Hammersmith and Fulham 021B,E09000013,152,1873,81.1532301121196
E01001949,Hammersmith and Fulham 021C,E09000013,63,1473,42.769857433808554
E01001950,Hammersmith and Fulham 021D,E09000013,123,1486,82.77254374158815
E01001951,Hammersmith and Fulham 021E,E09000013,108,1515,71.28712871287128
E01001952,Hammersmith and Fulham 024D,E09000013,125,1647,75.89556769884638
E01001953,Hammersmith and Fulham 021F,E09000013,289,1463,197.5393028024607
E01001954,Hammersmith and Fulham 003A,E09000013,128,1526,83.87942332896462
E01001955,Hammersmith and Fulham 002A,E09000013,178,2108,84.44022770398482
E01001956,Hammersmith and Fulham 003B,E09000013,110,1575,69.84126984126985
E01001957,Hammersmith and Fulham 002B,E09000013,93,1626,57.19557195571956
E01001958,Hammersmith and Fulham 002C,E09000013,122,1725,70.72463768115941
E01001959,Hammersmith and Fulham 003C,E09000013,135,2019,66.86478454680535
E01001960,Hammersmith and Fulham 003D,E09000013,151,1794,84.16945373467112
E01001961,Hammersmith and Fulham 002D,E09000013,172,1575,109.20634920634922
E01001962,Haringey 004A,E09000014,85,1823,46.626439934174435
E01001963,Haringey 009A,E09000014,90,1800,50
E01001964,Haringey 009B,E09000014,98,1628,60.19656019656019
E01001965,Haringey 009C,E09000014,68,1636,41.56479217603912
E01001966,Haringey 009D,E09000014,189,1410,134.04255319148936
E01001967,Haringey 014A,E09000014,81,1495,54.180602006688964
E01001968,Haringey 014B,E09000014,75,1648,45.50970873786408
E01001969,Haringey 001A,E09000014,123,1966,62.563580874872834
E01001970,Haringey 004B,E09000014,192,1904,100.84033613445378
E01001971,Haringey 001B,E09000014,283,1906,148.4784889821616
E01001972,Haringey 004C,E09000014,117,1713,68.30122591943957
E01001973,Haringey 004D,E09000014,216,2548,84.7723704866562
E01001974,Haringey 001C,E09000014,113,2213,51.06190691369182
E01001975,Haringey 001D,E09000014,147,1822,80.68057080131723
E01001976,Haringey 011A,E09000014,171,1868,91.54175588865095
E01001977,Haringey 011B,E09000014,121,1519,79.65766951942068
E01001978,Haringey 011C,E09000014,229,1927,118.83757135443696
E01001979,Haringey 011D,E09000014,402,2292,175.39267015706804
E01001980,Haringey 018A,E09000014,144,1816,79.29515418502203
E01001981,Haringey 018B,E09000014,141,1803,78.20299500831946
E01001982,Haringey 018C,E09000014,122,1801,67.74014436424208
E01001983,Haringey 018D,E09000014,121,1661,72.8476821192053
E01001984,Haringey 033A,E09000014,102,1749,58.319039451114925
E01001985,Haringey 033B,E09000014,77,1622,47.472256473489516
E01001986,Haringey 034A,E09000014,70,1565,44.72843450479233
E01001987,Haringey 033C,E09000014,93,1705,54.54545454545454
E01001988,Haringey 034B,E09000014,94,1667,56.38872225554889
E01001989,Haringey 033D,E09000014,101,1719,58.755090168702736
E01001990,Haringey 034C,E09000014,351,1950,180
E01001991,Haringey 017A,E09000014,90,1660,54.21686746987952
E01001992,Haringey 017B,E09000014,111,1751,63.3923472301542
E01001993,Haringey 017C,E09000014,73,1669,43.73876572798083
E01001994,Haringey 030A,E09000014,66,1809,36.48424543946932
E01001995,Haringey 017D,E09000014,112,2683,41.74431606410734
E01001996,Haringey 014C,E09000014,67,1493,44.8760884125921
E01001997,Haringey 014D,E09000014,197,1782,110.54994388327721
E01001998,Haringey 023A,E09000014,102,1933,52.76771857216762
E01001999,Haringey 023B,E09000014,235,2436,96.46962233169128
E01002000,Haringey 031A,E09000014,123,1761,69.84667802385009
E01002001,Haringey 031B,E09000014,82,1596,51.37844611528822
E01002002,Haringey 031C,E09000014,680,1691,402.1289178001183
E01002003,Haringey 023C,E09000014,343,2557,134.14157215486898
E01002004,Haringey 023D,E09000014,118,1810,65.19337016574586
E01002005,Haringey 035A,E09000014,128,1458,87.7914951989026
E01002006,Haringey 035B,E09000014,77,1537,50.097592713077425
E01002007,Haringey 035C,E09000014,68,1439,47.2550382209868
E01002008,Haringey 030B,E09000014,86,1341,64.13124533929904
E01002009,Haringey 035D,E09000014,98,1414,69.30693069306932
E01002010,Haringey 030C,E09000014,79,1597,49.46775203506574
E01002011,Haringey 030D,E09000014,141,1748,80.66361556064074
E01002013,Haringey 022A,E09000014,60,1361,44.085231447465105
E01002014,Haringey 020B,E09000014,244,1734,140.71510957324108
E01002015,Haringey 020C,E09000014,106,1425,74.38596491228071
E01002016,Haringey 028A,E09000014,92,1913,48.09200209095661
E01002017,Haringey 028B,E09000014,148,1571,94.20751113940165
E01002018,Haringey 020D,E09000014,73,1375,53.09090909090909
E01002019,Haringey 022B,E09000014,84,1370,61.31386861313869
E01002020,Haringey 021A,E09000014,112,1546,72.44501940491591
E01002021,Haringey 022C,E09000014,64,1429,44.78656403079076
E01002022,Haringey 021B,E09000014,366,2168,168.81918819188192
E01002023,Haringey 021C,E09000014,65,1369,47.47991234477721
E01002024,Haringey 022D,E09000014,74,1271,58.221872541306055
E01002025,Haringey 021D,E09000014,54,1476,36.58536585365854
E01002026,Haringey 016A,E09000014,1174,1781,659.1802358225716
E01002027,Haringey 010A,E09000014,129,1430,90.20979020979021
E01002028,Haringey 010B,E09000014,141,1660,84.93975903614458
E01002029,Haringey 016B,E09000014,603,2109,285.91749644381224
E01002030,Haringey 016C,E09000014,173,1564,110.61381074168798
E01002031,Haringey 016D,E09000014,526,1869,281.4339218833601
E01002032,Haringey 010C,E09000014,210,1844,113.882863340564
E01002033,Haringey 010D,E09000014,178,1802,98.77913429522752
E01002034,Haringey 037A,E09000014,746,2489,299.718762555243
E01002036,Haringey 002A,E09000014,279,1864,149.67811158798284
E01002037,Haringey 002B,E09000014,363,1717,211.41525917297614
E01002038,Haringey 037B,E09000014,310,1795,172.70194986072423
E01002039,Haringey 002C,E09000014,210,1672,125.5980861244019
E01002040,Haringey 002D,E09000014,268,2267,118.21790913101015
E01002041,Haringey 037C,E09000014,166,1867,88.91269416175683
E01002042,Haringey 027A,E09000014,266,1567,169.75111678366306
E01002043,Haringey 026A,E09000014,243,1810,134.25414364640883
E01002044,Haringey 027B,E09000014,159,1780,89.32584269662921
E01002045,Haringey 026B,E09000014,208,2131,97.60675739089629
E01002046,Haringey 026C,E09000014,145,1618,89.6168108776267
E01002047,Haringey 027C,E09000014,164,1655,99.09365558912387
E01002048,Haringey 027D,E09000014,160,1905,83.98950131233596
E01002049,Haringey 026D,E09000014,186,1899,97.94628751974724
E01002050,Haringey 029A,E09000014,75,1990,37.688442211055275
E01002051,Haringey 029B,E09000014,251,1871,134.15285943345802
E01002052,Haringey 029C,E09000014,97,2205,43.99092970521542
E01002053,Haringey 032A,E09000014,155,2025,76.54320987654322
E01002054,Haringey 032B,E09000014,185,1694,109.20897284533649
E01002055,Haringey 029D,E09000014,90,2103,42.796005706134096
E01002056,Haringey 032C,E09000014,271,2921,92.77644642245806
E01002057,Haringey 032D,E09000014,176,1794,98.10479375696767
E01002058,Haringey 031D,E09000014,237,1574,150.571791613723
E01002059,Haringey 028C,E09000014,86,1562,55.05761843790013
E01002060,Haringey 028D,E09000014,66,1708,38.641686182669794
E01002061,Haringey 036A,E09000014,86,1544,55.69948186528497
E01002062,Haringey 034D,E09000014,109,1740,62.643678160919535
E01002063,Haringey 036B,E09000014,131,1502,87.21704394141146
E01002064,Haringey 036C,E09000014,113,1478,76.45466847090664
E01002065,Haringey 036D,E09000014,192,1596,120.30075187969925
E01002066,Haringey 025A,E09000014,303,2611,116.04749138261202
E01002067,Haringey 024A,E09000014,189,1741,108.55829982768523
E01002068,Haringey 025B,E09000014,468,2245,208.46325167037864
E01002069,Haringey 024B,E09000014,541,2048,264.16015625
E01002070,Haringey 024C,E09000014,191,2550,74.90196078431373
E01002071,Haringey 025C,E09000014,211,1780,118.53932584269664
E01002072,Haringey 025D,E09000014,290,1875,154.66666666666669
E01002073,Haringey 024D,E09000014,193,1647,117.18275652701881
E01002074,Haringey 012A,E09000014,195,2246,86.82101513802316
E01002075,Haringey 015A,E09000014,174,1972,88.23529411764706
E01002076,Haringey 015B,E09000014,231,1855,124.52830188679245
E01002077,Haringey 012B,E09000014,414,2269,182.45923314235347
E01002078,Haringey 015C,E09000014,153,2552,59.95297805642633
E01002079,Haringey 012C,E09000014,124,1809,68.5461580983969
E01002081,Haringey 012D,E09000014,328,1930,169.94818652849742
E01002082,Haringey 013A,E09000014,118,1418,83.21579689703808
E01002083,Haringey 019A,E09000014,113,1393,81.11988513998564
E01002084,Haringey 019B,E09000014,161,1763,91.32161089052751
E01002085,Haringey 019C,E09000014,313,2173,144.04049700874367
E01002086,Haringey 013B,E09000014,177,1497,118.23647294589178
E01002087,Haringey 019D,E09000014,185,1913,96.7067433350758
E01002088,Haringey 013C,E09000014,196,1800,108.88888888888889
E01002089,Haringey 013D,E09000014,83,1346,61.664190193164934
E01002090,Haringey 005A,E09000014,173,1736,99.65437788018433
E01002091,Haringey 006A,E09000014,199,1843,107.9761258817146
E01002092,Haringey 006B,E09000014,129,1597,80.77645585472762
E01002093,Haringey 005B,E09000014,345,1839,187.60195758564439
E01002094,Haringey 006C,E09000014,118,1443,81.77408177408176
E01002095,Haringey 006D,E09000014,226,1589,142.2278162366268
E01002096,Haringey 005C,E09000014,97,1692,57.328605200945624
E01002097,Haringey 005D,E09000014,140,1598,87.60951188986232
E01002098,Haringey 007A,E09000014,173,1530,113.0718954248366
E01002099,Haringey 008A,E09000014,236,2020,116.83168316831684
E01002100,Haringey 008B,E09000014,215,1785,120.44817927170868
E01002101,Haringey 007B,E09000014,134,1980,67.67676767676768
E01002102,Haringey 007C,E09000014,138,1927,71.61390762843799
E01002103,Haringey 008C,E09000014,205,1852,110.69114470842332
E01002104,Haringey 008D,E09000014,145,1454,99.72489683631362
E01002105,Haringey 007D,E09000014,311,2076,149.80732177263968
E01002106,Harrow 008A,E09000015,65,2029,32.03548546081814
E01002107,Harrow 012A,E09000015,67,1819,36.83342495876855
E01002108,Harrow 008B,E09000015,40,1840,21.73913043478261
E01002109,Harrow 008C,E09000015,56,1871,29.930518439337252
E01002110,Harrow 008D,E09000015,61,1664,36.65865384615385
E01002111,Harrow 008E,E09000015,164,2200,74.54545454545455
E01002112,Harrow 001A,E09000015,114,1994,57.17151454363089
E01002113,Harrow 002A,E09000015,98,1560,62.82051282051282
E01002114,Harrow 001B,E09000015,109,2230,48.87892376681614
E01002115,Harrow 002B,E09000015,82,1464,56.01092896174863
E01002116,Harrow 002C,E09000015,49,1590,30.81761006289308
E01002118,Harrow 002E,E09000015,173,1878,92.11927582534611
E01002119,Harrow 007A,E09000015,198,2508,78.94736842105263
E01002120,Harrow 007B,E09000015,136,1362,99.85315712187959
E01002121,Harrow 007C,E09000015,58,1822,31.833150384193196
E01002122,Harrow 007D,E09000015,66,1859,35.50295857988166
E01002123,Harrow 007E,E09000015,160,1713,93.40338587273789
E01002124,Harrow 010A,E09000015,79,1793,44.06023424428333
E01002125,Harrow 010B,E09000015,118,1970,59.89847715736041
E01002127,Harrow 023B,E09000015,87,1840,47.28260869565217
E01002128,Harrow 020A,E09000015,152,2116,71.83364839319471
E01002129,Harrow 023C,E09000015,904,2731,331.0142804833394
E01002130,Harrow 020B,E09000015,602,2908,207.01513067400276
E01002131,Harrow 023D,E09000015,88,1711,51.43191116306254
E01002132,Harrow 029A,E09000015,79,2037,38.7825233186058
E01002133,Harrow 027A,E09000015,177,2042,86.67972575905975
E01002134,Harrow 029B,E09000015,114,1491,76.45875251509054
E01002135,Harrow 029C,E09000015,90,2015,44.66501240694789
E01002136,Harrow 027B,E09000015,117,2031,57.60709010339734
E01002137,Harrow 029D,E09000015,65,1747,37.20663995420721
E01002138,Harrow 027C,E09000015,44,1610,27.32919254658385
E01002139,Harrow 006A,E09000015,103,1503,68.52960745176314
E01002140,Harrow 005A,E09000015,131,1796,72.93986636971046
E01002141,Harrow 005B,E09000015,88,1792,49.107142857142854
E01002142,Harrow 005C,E09000015,113,1858,60.818083961248654
E01002143,Harrow 005D,E09000015,55,1631,33.72164316370325
