LSOA21CD,LSOA21NM,borough,mean_AI,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_2023,Shape_Length,Shape_Area
E01002040,Haringey 002D,Haringey,10.263183912317372,9.588527793562058,8.453823715262264,13.754128260847670,3,1908.741889989151787,147996.296154455689248
E01002041,Haringey 037C,Haringey,15.177248530540279,14.743926836348065,10.025010626072046,19.602079240864789,4,2402.327159828936601,127165.523839353962103
E01002042,Haringey 027A,Haringey,7.499985957998546,6.002081317030360,3.746606958051125,12.835205008737157,2,3474.286771665846118,241451.358089664834552
E01002043,Haringey 026A,Haringey,9.883237507895734,9.230303360736412,6.931587354979412,18.620588858950462,2,1809.111255021726720,108865.974919828382554
E01002044,Haringey 027B,Haringey,13.038644114085576,12.820416180934103,11.291087585650494,15.101077884400713,3,1742.817067852290165,89290.369185276678763
E01002045,Haringey 026B,Haringey,8.838263589831447,6.579864625583522,5.147754022730621,15.537859417437851,2,2148.154680783770345,139237.894583371817134
E01002046,Haringey 026C,Haringey,15.366495629680717,14.087592430899214,5.505294377805292,29.472846255063409,4,2404.111279646157072,169404.031038224871736
E01002047,Haringey 027C,Haringey,11.708389969788700,10.838846960021765,7.694365228836385,24.870804465431675,3,1849.523413810063175,101870.173014652944403
E01002048,Haringey 027D,Haringey,21.136800660269554,20.789703029470086,11.112973368850549,34.353797879744825,5,1970.473374198421652,122328.839155774781830
E01002049,Haringey 026D,Haringey,8.203489475569597,7.670779928220623,6.799995992965234,12.801436893030068,2,1703.919187576523655,124930.820163003736525
E01002050,Haringey 029A,Haringey,15.634802363223898,15.303570288659959,11.723783423662345,19.203912683410110,4,1881.702220946560146,108873.265814549493371
E01002051,Haringey 029B,Haringey,25.197386619076511,25.007384795775096,20.453001488909440,32.277749782957287,6a,2123.215311113023745,122476.487418600037927
E01002052,Haringey 029C,Waltham Forest,4.983906373031090,4.663144839212016,0.000000000000000,10.999185912196086,1b,2751.270997810782319,213978.401500239269808
E01002053,Haringey 032A,Haringey,19.341134715341731,19.574859990661349,11.897706320532528,24.892711184936761,4,2320.198162043524462,143161.206002052465919
E01002054,Haringey 032B,Haringey,13.983434916139464,14.642225299897769,5.909111278638569,17.146790676689339,3,1991.770121067721902,83037.529160147911170
E01002055,Haringey 029D,Haringey,20.715432434765550,19.598815280501590,16.287358186643331,26.535062921754850,5,1920.043933658056176,95580.711423163680593
E01002056,Haringey 032C,Haringey,10.958374294618579,11.156370744906638,3.739242002388809,20.083414371193740,3,3290.448015212110931,211985.334307675220771
E01002057,Haringey 032D,Haringey,5.388457687338547,5.042108355960495,0.000000000000000,10.246715850983996,2,2317.592313978623224,158556.469375868124189
E01002058,Haringey 031D,Haringey,19.218202039259914,19.032725238847988,7.915606674577175,30.073073716646356,4,2052.760449786177105,154529.280080351076322
E01002059,Haringey 028C,Haringey,5.454004465699864,6.911065146119142,0.000000000000000,9.728153892307471,2,2571.522997912569735,234676.780107094935374
E01002060,Haringey 028D,Haringey,8.574049590761499,8.012237108436846,6.655994122388652,11.302183010758705,2,2019.252210878113374,125605.413785147073213
E01002061,Haringey 036A,Haringey,8.463073523684873,8.060564661336834,5.436686055987885,15.059922716144193,2,2438.804862946919002,167728.320938553573797
E01002062,Haringey 034D,Islington,10.975428782914809,10.027261002205702,6.572805868803029,30.840886877059404,3,2564.156186287256787,198382.555156068265205
E01002063,Haringey 036B,Haringey,10.028988767891406,10.066282368929153,6.077439014950583,18.521332865697364,3,2653.913285361923499,140885.852739229419967
E01002064,Haringey 036C,Haringey,21.256543654166865,26.674547198391860,8.042933928195550,38.858512040316924,5,2227.787191661722773,93436.744831949123181
E01002065,Haringey 036D,Haringey,34.039017553563426,32.276641578948144,23.825549596336739,52.996133253864556,6a,1954.739056654379283,134099.644970463559730
E01002066,Haringey 025A,Haringey,32.792775795621175,34.478542850351616,22.725176242939924,37.573721830950596,6a,3003.005581108488514,196976.559894498757785
E01002067,Haringey 024A,Haringey,10.272569964335796,8.865705865000011,5.573715539065531,21.350717761901596,3,2441.848643787183391,144657.755095772794448
E01002068,Haringey 025B,Haringey,22.298706525440263,22.106259924523165,4.280100440267328,34.377707434339058,5,3905.940486241004692,297330.346409651392605
E01002069,Haringey 024B,Haringey,26.875677508596965,25.285578165593215,12.007567746615258,43.784740743827172,6a,3141.594642533146725,159745.007145897776354
E01002070,Haringey 024C,Haringey,13.274436993776794,12.755528870391094,10.125886054204763,19.689909118195310,3,3086.902318329709487,161792.878282820223831
E01002071,Haringey 025C,Haringey,31.484804384003269,32.784440793023833,22.151302276703518,36.361396902780967,6a,2508.113065420784551,107909.402009613520931
E01002072,Haringey 025D,Haringey,29.567543542725605,29.550169539563512,22.290777978657257,39.765373394218777,6a,2835.466697945596479,181675.307317942962982
E01002073,Haringey 024D,Haringey,24.549356592221447,24.445509366991246,12.607241150276330,36.700463462284930,5,2470.593256577496504,111100.351504037724226
E01002074,Haringey 012A,Haringey,15.094535737008556,14.601750814371609,9.970260422321843,23.514853334187759,4,1820.199588857806248,132626.304617704212433
E01002075,Haringey 015A,Waltham Forest,8.455510642047985,8.871229418620302,3.266527476978751,13.514208513739424,2,3800.936010621225705,373159.882360237650573
E01002076,Haringey 015B,Haringey,9.534062530849202,8.848034455256562,3.314007057011620,14.103296408493197,2,2610.439358251850990,108589.511980906754616
E01002077,Haringey 012B,Haringey,21.193774151831786,21.406407842907470,18.133679754727162,24.741310290018095,5,2321.512438714535620,141102.602293447795091
E01002078,Haringey 015C,Waltham Forest,19.768301147560699,20.597810899755302,13.197180814939530,26.325853384522858,4,3139.815280618382531,282494.748022200074047
E01002079,Haringey 012C,Haringey,14.700863695136769,14.402825248150263,10.953481717685253,18.777480582194112,3,2007.568154680285488,105062.357904845659505
E01002081,Haringey 012D,Haringey,32.044959509154971,33.234881050662956,24.425866770703777,38.000172685644337,6a,1857.634827587346535,139057.780120791867375
E01002082,Haringey 013A,Haringey,6.500477366515407,6.443526972914521,3.971954181405877,11.075910503527851,2,2261.322518788758316,192463.193934537732275
E01002083,Haringey 019A,Haringey,18.869792253080497,16.001153767971900,5.938064566254534,35.007323550581631,4,2422.370476192647402,153848.710727713536471
E01002084,Haringey 019B,Haringey,9.159482854507980,7.991062250665462,2.537188157540620,29.423524436733040,2,3743.015742644778584,305355.031168223009445
E01002085,Haringey 019C,Haringey,38.202032277951773,36.867108899816522,29.965827911593486,52.441866188847712,6a,1490.402769890860782,130588.083459341869457
E01002086,Haringey 013B,Haringey,6.331560524122693,6.840937818277973,2.972766872510995,9.141497594849614,2,3308.945563456938089,244761.239688053086866
E01002087,Haringey 019D,Haringey,21.235628536547829,20.574058341096414,9.922919480035501,30.831198211585907,5,1662.530885058629792,114305.542003550770460
E01002088,Haringey 013C,Haringey,11.138257002704510,10.372359409846963,4.034960669913014,17.922371088348655,3,2608.182634099075131,210498.945605453802273
E01002089,Haringey 013D,Haringey,5.407224632009751,5.596429167104448,3.663933928283213,8.081973825389250,2,1479.945272347904847,46346.504642635962227
E01002090,Haringey 005A,Haringey,5.444849699360464,3.975817730444323,2.268994731892221,9.901721751763009,2,2690.840901925984326,225848.059414500894491
E01002091,Haringey 006A,Haringey,10.197310724880619,10.188467968906119,7.513335610263516,13.558649407845813,3,2740.318694773441166,208010.769442113407422
E01002092,Haringey 006B,Haringey,8.515323948168547,8.028142854646337,0.000000000000000,15.816735171870389,2,2465.686323266062573,206483.846837754390435
E01002093,Haringey 005B,Haringey,10.040641561397271,9.846208830681027,3.849737809632824,14.434691958146139,3,2372.742956460267578,228173.903197834617458
E01002094,Haringey 006C,Haringey,7.781559595352922,8.480791257949047,3.617489323366914,12.304795860342931,2,2934.568753293088321,252608.252705987222726
E01002095,Haringey 006D,Haringey,10.812335256968872,10.219334505095421,5.944893944017100,18.162012833558073,3,3676.353678060871516,283567.489456329436507
E01002096,Haringey 005C,Haringey,11.580011444923107,11.711759469120103,7.629635998007762,14.410013183062699,3,2363.086471076795533,184329.215510777808959
E01002097,Haringey 005D,Haringey,10.690401728152324,10.202403526906883,9.214648920780879,14.079751758514551,3,1694.266269431534056,108490.966066909415531
E01002098,Haringey 007A,Haringey,33.886511283719585,35.179735347490833,22.190944227297472,48.842770711110987,6a,1938.446958059412282,195934.075785320281284
E01002099,Haringey 008A,Haringey,24.276442681533926,22.744902149313106,11.556408913729696,33.878363960050280,5,2328.963516457721653,158154.804703743866412
E01002100,Haringey 008B,Haringey,11.172517226026564,11.447622465758228,7.081886691487410,14.527422151942087,3,2352.175968078981896,141324.128741299122339
E01002101,Haringey 007B,Haringey,4.846757879209550,3.469697436770049,2.650341483169883,10.924325666570644,1b,3397.084975932066300,205567.161497524270089
E01002102,Haringey 007C,Haringey,11.325687557482516,8.493542155308033,3.129073109185917,29.210866334758876,3,4041.650725419357059,318396.597094128374010
E01002103,Haringey 008C,Haringey,13.884957089996185,15.610108935676596,4.637432276002308,25.095033314552403,3,2534.385058731916160,171751.392549560929183
E01002104,Haringey 008D,Haringey,8.133301602012306,8.209748933002379,4.406218895095920,11.306838204483254,2,2699.897795985065386,169721.743443891347852
E01002105,Haringey 007D,Haringey,35.168567533151752,34.334787212687097,24.144911717424748,46.903213051496287,6a,2043.991512356926478,130999.022590270891669
E01002106,Harrow 008A,Harrow,3.650842416806522,3.928546595519837,0.000000000000000,5.737873327553181,1b,2255.527126749088438,268061.183176853461191
E01002107,Harrow 012A,Harrow,3.560431890159344,3.022498595195165,1.757916319689381,8.438683066025813,1b,3305.817275289879944,283701.408867223595735
E01002108,Harrow 008B,Harrow,4.497574011634401,4.828724490598979,3.016601906032715,6.204152198295304,1b,2500.370619034211813,201721.005904149700655
E01002109,Harrow 008C,Harrow,4.437404703338232,3.418984161917260,1.884276811523712,9.884674739991219,1b,3389.221126621605890,509596.774705954885576
E01002110,Harrow 008D,Harrow,6.681905659806270,7.073222321698927,2.401243065248065,11.444265468108382,2,4297.488757038819131,243561.691587077919394
E01002111,Harrow 008E,Harrow,4.472008318005522,4.538951871968016,2.154241611468643,7.049292002847806,1b,3630.156300039899179,272211.238645111268852
E01002112,Harrow 001A,Harrow,7.310578279761204,7.849394540826469,0.000000000000000,17.645887465848460,2,5764.798962656682306,783227.827871201210655
E01002113,Harrow 002A,Harrow,3.537357490149738,2.806731295015632,0.000000000000000,10.456067322035462,1b,5549.833337936119278,615462.475657494156621
E01002114,Harrow 001B,Harrow,1.821766178565246,0.000000000000000,0.000000000000000,12.170173077522303,1a,10073.293415395881311,2885474.328905463684350
E01002115,Harrow 002B,Harrow,6.375941037926692,6.733473908353613,2.208628226912912,10.914560438030733,2,4288.258490691287989,344248.809643546061125
E01002116,Harrow 002C,Harrow,7.113312377264608,4.324810171309291,0.000000000000000,23.076936836289583,2,3295.674617626926647,304939.891128810704686
E01002118,Harrow 002E,Harrow,10.998641344034130,9.983836696369291,0.000000000000000,25.371210201313446,3,4001.380959588910173,272605.819546682818327
E01002119,Harrow 007A,Harrow,14.792255790397633,12.944512042520001,5.198586424998178,28.738453201185255,3,3223.231862922570144,233824.341791336308233
E01002120,Harrow 007B,Harrow,6.613305354558895,8.700245858416855,0.000000000000000,10.579372616860471,2,1962.132550513539400,171171.564757759828353
E01002121,Harrow 007C,Harrow,3.899599340701337,3.184001578059893,2.203197574863555,11.171309133569595,1b,3026.968838572663572,282489.577656684326939
E01002122,Harrow 007D,Harrow,5.418743075230608,3.219393891256624,0.000000000000000,13.957129534206345,2,3112.050240715060681,204231.789898624876514
E01002123,Harrow 007E,Harrow,12.982255006737336,14.283271856159388,0.000000000000000,21.674835959070254,3,2465.869857119875633,171788.246672007167945
E01002124,Harrow 010A,Harrow,3.852956833180009,3.219560733802763,2.208042758681163,7.021496325830288,1b,2127.018831134694210,168039.344167214265326
E01002125,Harrow 010B,Harrow,8.630328881026923,6.715887615112308,0.000000000000000,19.847571090323790,2,2666.259353616826502,169468.633175447583199
E01002127,Harrow 023B,Harrow,20.263318888664486,21.421823485375338,0.000000000000000,34.614507797128375,5,2661.877156342521175,277435.536284030065872
E01002128,Harrow 020A,Harrow,20.306248663559970,14.328480513889895,9.576947309274702,34.519835836710527,5,3212.346053080756974,182962.351034344435902
E01002129,Harrow 023C,Harrow,31.648064602632292,33.834923311716175,17.549129119962359,43.541155649817831,6a,3972.772053838173179,410408.881687383574899
E01002130,Harrow 020B,Harrow,17.993733125687481,15.374818669033040,0.000000000000000,46.518973024589869,4,4291.997111622756165,332092.613517875084653
E01002131,Harrow 023D,Harrow,5.407389973568185,3.315237753911107,0.000000000000000,18.087967108730773,2,2470.905443146902599,164293.775857678410830
E01002132,Harrow 029A,Harrow,10.059559874557058,9.161682117451846,2.101006888562904,22.541453104094032,3,5059.188114255047367,405578.518874980567489
E01002133,Harrow 027A,Harrow,11.926589690126747,13.148497919338855,0.000000000000000,24.739031268711187,3,5153.554250071927527,394732.538769465230871
E01002134,Harrow 029B,Harrow,3.825399732141454,3.197018386862559,0.000000000000000,21.728136544255129,1b,8547.811873170205217,1242759.986515698721632
E01002135,Harrow 029C,Harrow,8.445416741902836,9.017887389777673,0.000000000000000,15.525520983855721,2,4419.373960800926397,420802.680044912907761
E01002136,Harrow 027B,Harrow,9.310243952001686,8.728204694883779,5.525892232060029,15.174706046491055,2,3491.962150800363361,371121.748195357213262
E01002137,Harrow 029D,Harrow,16.524880953648907,18.997011566891295,0.000000000000000,35.252123966847783,4,5080.208020944097370,593098.259951673680916
E01002138,Harrow 027C,Harrow,6.103970095830092,5.331783706076283,3.507572092960103,12.314301999024774,2,2180.756456325575982,147012.046737539290916
E01002139,Harrow 006A,Harrow,6.512099756526959,7.157205981095540,2.494127219792762,10.311933419115883,2,3638.873844477617695,232318.854467389523052
E01002140,Harrow 005A,Harrow,8.503311475469305,9.391721340366892,2.747386280635612,14.117723786393876,2,4228.430307935328528,250204.182525940850610
E01002141,Harrow 005B,Harrow,5.259152325685160,3.378580044536747,2.390894137166964,9.399470758895180,2,3420.741482810712569,286745.513433350191917
E01002142,Harrow 005C,Harrow,10.925055808406407,11.144087984479832,8.051401102345809,15.346386910810914,3,4585.059125273891368,364964.719694750674535
E01002143,Harrow 005D,Harrow,7.768101718884825,7.284676101220008,3.805691090206806,13.152676211414059,2,2727.691221563840827,180713.839795256120851
E01002144,Harrow 004A,Harrow,1.724533187642571,0.000000000000000,0.000000000000000,12.558608984495910,1a,10561.313552886917023,2959758.504324218723923
E01002145,Harrow 005E,Harrow,6.465712038377228,5.956804196993033,0.000000000000000,10.507413777032461,2,4190.088219435007886,314041.654327051131986
E01002146,Harrow 004B,Harrow,1.022918656878783,0.000000000000000,0.000000000000000,6.441808065620910,1a,4363.594523164797465,841810.601865652250126
E01002147,Harrow 004C,Harrow,0.957817197314797,0.000000000000000,0.000000000000000,5.822749103379114,1a,3970.637841259116612,625688.791762608452700
E01002148,Harrow 006B,Harrow,7.713466769687611,7.792849868468891,4.425644596608581,10.208719698630359,2,3977.411454012451031,335601.874800718447659
E01002149,Harrow 004D,Harrow,2.799329328085720,3.188910253782852,0.000000000000000,6.258537141139025,1b,3541.602471957115995,294634.787250059191138
E01002150,Harrow 006C,Harrow,6.334441272685818,6.449626090376047,1.500456480495776,9.439975927993636,2,4398.520885448613626,415140.769443259690888
E01002151,Harrow 006D,Harrow,9.104275360081166,8.959338269723206,6.813922680146042,11.556772556437618,2,3215.800306618750255,304547.871646227140445
E01002152,Harrow 006E,Harrow,3.930833687114899,4.032081471650223,0.000000000000000,7.535352685385533,1b,4389.553327143284150,463689.946473786840215
E01002153,Harrow 019A,Harrow,10.714130429302058,10.503731668157894,2.989927809399135,17.890722198802305,3,2778.308906636952543,291341.230664946953766
E01002155,Harrow 019B,Harrow,2.280187990284338,2.319237319943871,0.000000000000000,11.926828918367264,1a,6576.411968190817788,747335.709041718393564
E01002156,Harrow 015B,Harrow,6.373035024458146,4.534587637164831,0.000000000000000,13.980741391514000,2,3626.798809344265464,381568.322184999589808
E01002157,Harrow 019C,Harrow,14.115510811372580,14.444422079472725,8.262168568319030,18.852122109636245,3,3534.807969601100922,263372.216824745642953
E01002158,Harrow 019D,Harrow,6.614439924964518,7.079768924300180,0.000000000000000,13.928476797413399,2,3645.956016292481308,297253.180253689002711
E01002159,Harrow 021A,Harrow,8.791093742295670,7.912576481811758,0.000000000000000,17.035320664274010,2,3243.635729822690337,232808.719810025242623
E01002160,Harrow 021B,Harrow,12.851740022786057,9.284461671329824,4.946086606988426,36.961382839458551,3,2518.774682911915988,302568.714871771750040
E01002161,Harrow 021C,Harrow,15.525998278194583,15.838180094835403,12.364662775552905,18.479222706455396,4,3039.548422768468754,235636.197922120423755
E01002162,Harrow 015C,Harrow,6.723316476050575,6.672755730746504,5.295534786184171,8.691657168207787,2,3220.446442067402586,182918.049186804477358
E01002163,Harrow 015D,Harrow,7.061252480427865,6.859694518593834,0.000000000000000,14.680008587679200,2,3061.238481892988148,245113.121129599981941
E01002164,Harrow 021D,Harrow,4.925095499490395,4.025786470202426,2.780949374615130,12.420145811012226,1b,3394.520108182133754,263125.046442534308881
E01002165,Harrow 017A,Harrow,9.545830475340283,9.959637765274287,2.398195359924602,15.080927082081189,2,2549.660784535446055,206053.661948329681763
E01002166,Harrow 017B,Harrow,5.902221954912445,5.317280818911842,2.773978855543852,12.279637486707102,2,3310.687707404845696,167941.583157938875956
E01002167,Harrow 017C,Harrow,4.839923086143213,3.941989381584724,3.103755668895550,10.444536242968814,1b,2798.501963726705071,164260.970317838073242
E01002168,Harrow 017D,Harrow,4.444465765426179,4.286443701895714,3.055445771654298,7.047919528072071,1b,2943.001794498914023,174660.170326903928071
E01002169,Harrow 017E,Harrow,9.788576319047767,9.675082468168426,5.370748780817143,11.990918059407303,2,2066.731106412273675,205418.658317367022391
E01002170,Harrow 033A,Harrow,7.809123917557581,7.431327259726705,6.516241942575640,12.520008804438907,2,2362.932254305126207,174846.086895178130362
E01002171,Harrow 033B,Harrow,4.825396127381807,4.346643775918455,3.430222416817274,10.467235532797391,1b,2479.747274964104236,187823.512012743565720
E01002172,Harrow 033C,Harrow,4.072292260638749,3.887513044725092,0.000000000000000,15.156104653544300,1b,3713.147705464036335,360510.553391197114252
E01002173,Harrow 033D,Harrow,7.128953031579893,7.761822145722796,3.508773944373784,10.479906548318585,2,2841.021968136987198,201328.252815773303155
E01002174,Harrow 033E,Harrow,8.801919583080057,8.644731964222858,5.259322940194810,13.230971162243630,2,4406.394734701747439,208005.817264906421769
E01002175,Harrow 033F,Harrow,9.904196568363478,10.869578906302506,3.392561258031594,13.464865727465465,2,3354.158462804397459,206154.185091456281953
E01002176,Harrow 033G,Harrow,9.979527673692269,11.289150937709147,0.000000000000000,23.911280564335154,2,4420.277252162045443,381359.075991422228981
E01002177,Harrow 033H,Harrow,4.602348158083799,4.486464252467243,2.535445863528398,8.100628272202011,1b,2324.908805358680183,204286.282299025333486
E01002178,Harrow 033I,Harrow,4.947595489704596,5.162094996601949,0.000000000000000,8.081410902868017,1b,2784.230234622568787,203560.348245590430452
E01002179,Harrow 013A,Harrow,16.660674580811477,17.428623517022217,9.276777925653558,21.530412110305459,4,3706.519252087069162,254289.187868056935258
E01002181,Harrow 020C,Harrow,7.946831690548342,7.557777047574564,0.000000000000000,19.870997063363095,2,4613.661122932913713,408945.961870756116696
E01002182,Harrow 020D,Harrow,13.344199990464192,14.018285333594777,3.758297716153928,16.665367144275884,3,2391.888761994803190,200624.702323900768533
E01002183,Harrow 013C,Harrow,7.551960176192222,4.731904693154840,2.404581710916651,18.358744461190348,2,2829.626807133489365,186175.327486747963121
E01002184,Harrow 013D,Harrow,4.657064549648974,3.786562843847480,1.993993950574826,14.716171010023455,1b,4148.998198168727868,208308.199734237772645
E01002185,Harrow 009A,Harrow,4.802066873060056,3.944832745250232,2.956340286120168,9.209223956126630,1b,2431.598577775872400,172177.818389606400160
E01002186,Harrow 009B,Hillingdon,5.244325566703429,4.716972495221427,2.043588040297757,12.240005562691383,2,4978.714357389470933,316180.932376912678592
E01002187,Harrow 009C,Harrow,4.511486111540862,3.787360819803570,0.000000000000000,14.209771592138143,1b,6523.230542975770732,483171.831400856259279
E01002188,Harrow 016A,Harrow,6.155154224026905,5.073397785781333,0.000000000000000,13.577107270061209,2,3805.984430180587879,489173.179346559860278
E01002189,Harrow 016B,Harrow,9.639851995384042,11.028346507869374,0.000000000000000,16.017030615207272,2,4418.268158976156883,444449.056145241542254
E01002190,Harrow 009D,Harrow,0.832475050776906,0.000000000000000,0.000000000000000,8.075863715618086,1a,6374.834376138336665,1364391.663222764618695
E01002191,Harrow 022A,Harrow,4.034969126533115,3.353077121622325,0.000000000000000,9.413793847306941,1b,3886.847103881179919,489311.629514736298006
E01002192,Harrow 016C,Hillingdon,5.768373858168188,4.012159812333478,0.000000000000000,16.583001843589180,2,4071.171565782971811,452593.774138281529304
E01002193,Harrow 016D,Harrow,11.349388468900649,12.352221898145519,4.524003055746011,15.590232314795212,3,3359.334133757840846,334050.848086194542702
E01002194,Harrow 022B,Harrow,5.302149761112282,4.144943196705293,0.000000000000000,15.685959606844339,2,4395.002056885638922,425374.246227018884383
E01002195,Harrow 022C,Harrow,4.470255890739581,4.038062318266873,2.549664489281429,7.380968779730939,1b,3285.824651166453350,278639.942134750017431
E01002196,Harrow 022D,Harrow,3.620417946384940,3.104612840822055,1.630434090387522,7.634559071271170,1b,3852.162880781791955,373451.547503254085314
E01002197,Harrow 012B,Harrow,5.391813416513644,5.144977333274166,1.906699241912567,7.665485029876435,2,2601.078358469074828,185405.498770295467693
E01002198,Harrow 010C,Harrow,8.436785892300772,7.822435910007095,2.715566810937907,16.728535591087343,2,2674.416400775000966,174619.993315662926761
E01002199,Harrow 012C,Harrow,7.784591049333216,7.960174444333006,3.833588182415671,9.498722432247462,2,3057.591589204650518,170614.048518341238378
E01002200,Harrow 010D,Harrow,6.736632896076301,6.104378217537731,2.238797318624015,13.573638447191158,2,3835.816543091578296,348807.169226381520275
E01002201,Harrow 012D,Harrow,4.106828282141974,4.185362314526872,1.938106995541372,6.317038442070675,1b,2917.067494217099920,265385.285834826529026
E01002202,Harrow 012E,Harrow,8.956285074563965,9.277086894625306,5.178277531277987,11.398364286709779,2,3345.345808011913050,189192.233537673339015
E01002203,Harrow 010E,Harrow,5.487116916691393,4.667154530046093,2.204934128181335,12.737927355634753,2,3989.388829313370479,278747.625829847238492
E01002204,Harrow 032A,Harrow,14.147665855640867,14.020098050962659,11.133313489897301,17.955677077128335,3,2805.519665772899316,178025.016944795235759
E01002206,Harrow 032B,Harrow,13.459086802220533,12.962066808942183,10.398827567493559,17.710719812221441,3,1866.842723499744125,175166.778561799088493
E01002207,Harrow 032C,Harrow,4.481417962378409,3.823936923638643,1.911187890037487,12.416179329337069,1b,2442.298009793167239,181444.275676863966510
E01002208,Harrow 025A,Harrow,4.825369878196083,3.709553297877963,1.877961402869413,12.384515237932089,1b,3054.137739468370910,292239.097178121272009
E01002209,Harrow 025B,Harrow,13.110753862992258,13.075790700117956,3.027972047406382,20.431513727575975,3,2904.492691080498844,271974.813701584876981
E01002210,Harrow 032D,Harrow,10.593074285802309,10.781950440174258,3.859782260897884,16.674600276435690,3,2908.637806962465220,205167.864870119432453
E01002211,Harrow 028A,Harrow,7.528455182064774,7.205531663060824,1.509536188729871,11.850793601497042,2,2429.640169851987594,171377.090173214557581
E01002212,Harrow 028B,Harrow,7.947532256149821,7.530898969072650,3.749518441076182,16.495526870429494,2,4163.984177897465088,274866.789366213895846
E01002214,Harrow 031A,Harrow,5.493958762375076,5.378632025022544,4.470723239452051,7.128797476699906,2,2030.999125256985508,181076.077031112683471
E01002215,Harrow 031B,Harrow,6.278142145757893,6.267199214748367,4.341816967014123,8.661940726191162,2,2499.749260167555349,171664.680588178249309
E01002216,Harrow 028C,Harrow,5.355034243596680,5.029178586447488,3.534031597009342,9.991012878949189,2,2819.739437466077561,268699.409738104441203
E01002217,Harrow 028D,Harrow,6.200792824776455,3.887435198682951,2.456088437675597,11.066758154292202,2,1978.932729413596917,151178.909181554918177
E01002218,Harrow 030A,Harrow,13.426696303973582,12.455952903655241,7.632721312268513,19.269868261163897,3,3368.838739050020649,326425.508172088826541
E01002219,Harrow 030B,Harrow,16.562270590744589,17.596725462459066,4.004116097167497,27.774770616199959,4,2559.238981941713064,293252.146550127246883
E01002220,Harrow 031C,Harrow,5.971627174881250,5.782465220648124,4.226173012762349,10.160136847573010,2,2454.045471799714505,189610.974424326064764
E01002221,Harrow 030C,Harrow,12.288347947400085,12.730034115507308,8.471221054330380,18.855987210318187,3,3390.004511602545335,170839.577302851190325
E01002222,Harrow 030D,Harrow,6.799504160627863,7.261056224758777,1.324013865750846,11.154943686818607,2,2595.750171865826360,209125.315730273781810
E01002223,Harrow 031D,Harrow,4.364623237019628,4.357619785512990,1.312192271115795,6.724829966208563,1b,3373.861030596288856,203832.179307117010467
E01002224,Harrow 031E,Harrow,3.272698888210081,3.250551896779536,2.041587871367341,5.758417055264593,1b,2070.515544997197139,182641.990804376080632
E01002225,Harrow 001C,Harrow,1.850597535633666,2.050496028931191,0.000000000000000,7.803020685406961,1a,8178.784607467429851,2039579.763195236446336
E01002226,Harrow 001D,Harrow,6.494941064190631,6.194170860772560,0.000000000000000,12.511803472314860,2,6056.957537092726852,609773.740244974498637
E01002227,Harrow 003A,Harrow,4.713853455085832,5.500328144324770,0.000000000000000,8.089042761490026,1b,3908.518669718467208,326932.592479595739860
E01002228,Harrow 003B,Harrow,4.238137222446897,4.336746023348446,0.000000000000000,7.634991332833469,1b,4728.181107517963937,419228.338687356212176
E01002229,Harrow 003C,Harrow,2.697501447877559,1.951419656014201,0.000000000000000,11.084934286951974,1b,6725.061667746756029,630600.917384434607811
E01002230,Harrow 003D,Harrow,3.117951647052394,2.669863147532394,0.000000000000000,6.558318725551977,1b,5260.901022824919892,429943.437171603960451
E01002231,Harrow 013E,Harrow,4.314245520665523,4.220467796423357,2.498262916654253,9.385609186953634,1b,2217.135861842869417,214775.815650968899718
E01002232,Harrow 011A,Harrow,9.960943100632585,9.766681302038444,4.114506690878702,14.299137049968053,2,2962.799453475822247,220034.700868708780035
E01002233,Harrow 011B,Harrow,10.265194590785759,10.558662591760081,7.080397977046107,16.642733466381127,3,3399.451756338039559,202096.335698295122711
E01002234,Harrow 011C,Harrow,3.460648290709130,3.677379163316496,0.000000000000000,7.516397570283980,1b,2498.312198967189488,164200.298907602642430
E01002235,Harrow 011D,Harrow,7.098025764865149,7.040073683631409,4.081734768977748,11.674937687686736,2,2384.338996282586777,171921.018056248547509
E01002236,Harrow 011E,Harrow,9.646122431295252,9.961968711919784,0.000000000000000,16.522588217979536,2,2953.196023217343736,219985.650079511833610
E01002237,Harrow 024A,Harrow,21.101090226453348,20.043538229503568,7.712237626382859,35.750114339070777,5,2121.563481346201570,143804.729881408798974
E01002238,Harrow 024B,Harrow,8.559297758022511,8.738398091259779,3.205454845909337,15.448604528484008,2,2874.409663926082885,343319.579982419731095
E01002239,Harrow 025C,Harrow,9.452399984581538,10.205009108850648,1.848311155065967,18.087412411744850,2,2942.312972054894544,360414.344868589716498
E01002240,Harrow 024C,Harrow,14.661387761043365,13.165380531569568,8.245270385840097,23.415547466447627,3,2871.852873064213782,168553.493698686535936
E01002241,Harrow 025D,Harrow,5.805905953820058,4.617767683649436,0.000000000000000,14.033994409411624,2,2680.584736620251078,235342.739124024199555
E01002242,Harrow 024D,Harrow,13.133038802957627,13.310617503629128,4.137601597217445,18.998861520705169,3,2823.103549935091905,269729.701753893925343
E01002243,Havering 013A,Havering,18.186581875932440,17.711785125879533,4.925423565733201,30.209949644092362,4,3277.897411357750116,236212.271353248826927
